sample_path,gender,raw_num_betas,model_num_betas,forward_betas_dim,kid_template_path,height_canonical,shoulder_width,pelvis_width,torso_height,upper_arm,forearm,arm_length,thigh,shank,leg_length,shoulder_width_ratio,pelvis_width_ratio,torso_height_ratio,upper_arm_ratio,forearm_ratio,arm_length_ratio,thigh_ratio,shank_ratio,leg_length_ratio,mode,height_cm,gt_group
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10089_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.0925796627998352,0.2155673950910568,0.0737770944833755,0.3135305643081665,0.1662259101867675,0.1542583256959915,0.3204842358827591,0.2136110365390777,0.2366395443677902,0.450250580906868,0.1973013066513115,0.0675255974418515,0.2869635734429797,0.1521407690866206,0.1411872570469511,0.2933280261335718,0.1955107200070702,0.2165879088041779,0.4120986288112481,kids,109.25796627998352,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10090_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1067574620246887,0.2307591736316681,0.0790930613875389,0.3217910528182983,0.1704360768198967,0.1579034850001335,0.3283395618200302,0.2137354984879493,0.2396972477436065,0.4534327462315559,0.2085002193791583,0.0714637706104524,0.2907511933369915,0.1539958687137315,0.1426721665930914,0.296668035306823,0.1931186423599478,0.2165761297918943,0.4096947721518421,kids,110.67574620246887,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10249_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1725268363952637,0.2145480215549469,0.0717731714248657,0.3188179433345794,0.184227854013443,0.172552116215229,0.356779970228672,0.2430082410573959,0.2660130560398102,0.5090212970972061,0.1829791991921811,0.0612123912195649,0.2719067346166093,0.1571203731078945,0.1471626156939072,0.3042829888018017,0.2072517519551909,0.2268716141778234,0.4341233661330144,kids,117.25268363952637,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10262_k_Thilo_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1933459043502808,0.2344153672456741,0.0721119195222854,0.3361322581768036,0.1774455308914184,0.1730211079120636,0.350466638803482,0.2447931692004203,0.2632536888122558,0.5080468580126762,0.1964353892623463,0.0604283462652406,0.2816721094457615,0.1486958058384831,0.1449882278736819,0.2936840337121651,0.2051317797363191,0.2206013259462978,0.425733105682617,kids,119.33459043502808,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10910_k_Thilo_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.209188461303711,0.2388973385095596,0.0751871839165687,0.3407422602176666,0.1798192709684372,0.1756169721484184,0.3554362431168556,0.2480181753635406,0.2695372104644775,0.5175553858280182,0.1975683246695785,0.0621798721396201,0.2817941711503668,0.1487107069931525,0.1452354018984546,0.2939461088916072,0.2051112653656443,0.2229075277263815,0.4280187930920259,kids,120.9188461303711,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10047_k_Zachary_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2343862056732178,0.2467957437038421,0.0762677863240242,0.3511701822280884,0.181248165667057,0.1764179468154907,0.3576661124825477,0.2537813484668731,0.2761996537446975,0.5299810022115707,0.1999339773642748,0.0617860001784682,0.2844897169249917,0.1468326240475173,0.1429195708803913,0.2897521949279086,0.2055931501020494,0.2237546502669008,0.4293478003689503,kids,123.43862056732178,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10087_k_Jamila_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9771066904067992,0.1760747134685516,0.0683779194951057,0.2779597043991089,0.1453951150178909,0.1325693652033805,0.2779644802212715,0.1900699436664581,0.2074468582868576,0.3975168019533157,0.1802000899157147,0.0699799931434692,0.2844722148851378,0.1488016778979975,0.1356754247053491,0.2844771026033466,0.1945232240578827,0.2123072744497237,0.4068304985076065,kids,97.71066904067992,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0001-HD2-O02P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1547597646713257,0.2351264804601669,0.0733012482523918,0.3346357345581054,0.1718310937285423,0.1677267178893089,0.3395578116178512,0.2295903787016868,0.2515201866626739,0.4811105653643608,0.203615061464399,0.0634774872618247,0.2897881834784496,0.1488024600315459,0.1452481485939616,0.2940506086255076,0.1988209026030918,0.2178116993314735,0.4166326019345653,kids,115.47597646713257,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0200-HD2-O01P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9706505835056304,0.2058839648962021,0.062901958823204,0.2887769043445587,0.1439690813422203,0.1389241963624954,0.2828932777047157,0.1801050975918769,0.1933918818831443,0.3734969794750213,0.2121092475446988,0.0648039159426716,0.2975086084032458,0.1483222529185088,0.1431248265063135,0.2914470794248224,0.1855509084859394,0.1992394432862591,0.3847903517721985,kids,97.06505835056304,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0300-HD2-O01P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2193127870559692,0.2458319216966629,0.0783342197537422,0.3596722483634949,0.1763861253857612,0.1710501611232757,0.347436286509037,0.2401217296719551,0.2619086056947708,0.5020303353667259,0.2016151428135385,0.0642445651233431,0.294979477113435,0.1446602768856755,0.1402840706167581,0.2849443475024337,0.1969320195941921,0.2148001796381953,0.4117321992323874,kids,121.93127870559692,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0300-HD2-O03P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.211453914642334,0.2424175888299942,0.0770912244915962,0.3480474650859833,0.1795353814959526,0.1755317971110344,0.355067178606987,0.2438723146915435,0.2673405855894089,0.5112129002809525,0.2001046724931049,0.0636352927336541,0.2872973217381858,0.1481982759112698,0.1448934994467848,0.2930917753580547,0.2013054823992572,0.2206774705650587,0.4219829529643159,kids,121.1453914642334,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CGirl0001-HD2-O02P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1638041734695437,0.2250335663557052,0.0815695971250534,0.3265013396739959,0.1781680285930633,0.1641995012760162,0.3423675298690796,0.2351347804069519,0.2590848505496979,0.4942196309566498,0.1933603362882203,0.0700887649181368,0.2805466307107554,0.153091072067483,0.1410885997998299,0.2941796718673129,0.2020398154321495,0.2226189392132112,0.4246587546453608,kids,116.38041734695437,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CGirl0201-HD2-O01P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1655051708221436,0.215113952755928,0.0792031809687614,0.3295297920703888,0.1759887486696243,0.1618177816271782,0.3378065302968025,0.2329605817794799,0.2535758465528488,0.4865364283323288,0.1845671371875487,0.06795609573563,0.282735589957048,0.1509978274446285,0.1388391795061985,0.2898370069508271,0.1998794922678466,0.2175673286579906,0.4174468209258373,kids,116.55051708221436,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CGirl0300-HD2-O01P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.146104335784912,0.2017291188240051,0.0797422379255294,0.3236914277076721,0.170602336525917,0.1548071876168251,0.3254095241427421,0.2270004600286483,0.2447784543037414,0.4717789143323898,0.1760128746793811,0.0695767701383991,0.2824275396235992,0.148854106209344,0.1350725084822273,0.2839266146915714,0.1980626483479679,0.2135743201216531,0.411636968469621,kids,114.61043357849121,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CGirl0303-HD2-O01P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1919346451759338,0.2277644425630569,0.0730505064129829,0.3195413053035736,0.1853996589779853,0.1707949414849281,0.3561946004629135,0.2482874244451522,0.2685692459344864,0.5168566703796387,0.1910880294359076,0.0612873421446697,0.2680862634514732,0.1555451548693089,0.1432922032899867,0.2988373581592956,0.2083062401533803,0.2253221240119625,0.4336283641653429,kids,119.19346451759338,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CGirl0303-HD2-O02P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1943880319595337,0.2144435495138168,0.0740902498364448,0.3195960521697998,0.1839991882443428,0.167096622288227,0.3510958105325699,0.2478281259536743,0.2655807286500931,0.5134088546037674,0.1795426141050635,0.0620319760864407,0.2675814254815204,0.1540531078015496,0.139901453980651,0.2939545617822007,0.2074938121634417,0.2223571582631958,0.4298509704266376,kids,119.43880319595337,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/Sch0009-HD2-O01P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.070050835609436,0.2186696082353592,0.0711823925375938,0.3048809468746185,0.1589228585362434,0.1555275544524192,0.3144504129886627,0.2123306691646576,0.2361421659588813,0.4484728351235389,0.2043544109853605,0.0665224400269288,0.2849219277521304,0.1485189798910167,0.1453459492546821,0.2938649291456988,0.1984304503100798,0.2206831284089312,0.4191135787190111,kids,107.0050835609436,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_body/CGirl0002-HD2-O02P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1313307285308838,0.2059545367956161,0.0784463435411453,0.3103860020637512,0.1738501638174057,0.1600328609347343,0.33388302475214,0.2318469658493995,0.2541752755641937,0.4860222414135933,0.1820462678168949,0.0693398858201382,0.2743547878937313,0.1536687366771721,0.1414554178534059,0.2951241545305781,0.2049329696458169,0.2246692935621567,0.4296022632079736,kids,113.13307285308838,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_body/Sch0004-HD2-O01P01-S_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.060619592666626,0.2228889763355255,0.0743214786052703,0.3106119632720947,0.1622253358364105,0.1506892070174217,0.3129145428538322,0.2021110132336616,0.2277350127696991,0.4298460260033607,0.2101497821430345,0.0700736429150909,0.2928589716989381,0.1529533651443691,0.1420765824611599,0.2950299476055291,0.1905593811684272,0.2147188439137959,0.4052782250822232,kids,106.0619592666626,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_movedrenderpeople_kids_bfh/rp_liz_posed_001_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9353906512260436,0.1830880939960479,0.0620600059628486,0.2671346962451935,0.144460804760456,0.133990116417408,0.2784509211778641,0.1791065633296966,0.1991296783089637,0.3782362416386604,0.1957343637720444,0.0663466177275823,0.2855862370390941,0.154439008526659,0.1432450882866781,0.2976840968133371,0.1914778206249298,0.2128839731805729,0.4043617938055027,kids,93.53906512260436,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_movedrenderpeople_kids_bfh/rp_liz_posed_002_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9166640639305116,0.1733735203742981,0.0624625049531459,0.2581289410591125,0.1405390352010727,0.1289981827139854,0.2695372179150581,0.1778695061802864,0.1966460645198822,0.3745155707001686,0.1891352865202326,0.068141107970696,0.2815960079773349,0.1533157464452826,0.1407256898027195,0.2940414362480022,0.1940400122348092,0.2145235885834716,0.4085636008182809,kids,91.66640639305116,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_movedrenderpeople_kids_bfh/rp_liz_posed_003_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9822105169296264,0.1883524060249328,0.0672469064593315,0.273699551820755,0.1544509008526802,0.1421254500746727,0.2965763509273529,0.1931821703910827,0.2135994508862495,0.4067816212773323,0.1917637846250306,0.0684648609440104,0.2786567106574415,0.1572482662224908,0.1446995808179232,0.3019478470404141,0.1966810241402901,0.2174680958965475,0.4141491200368377,kids,98.22105169296263,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_movedrenderpeople_kids_bfh/rp_liz_posed_005_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9669510424137115,0.1865322589874267,0.0653523206710815,0.2738969624042511,0.148496113717556,0.1368984654545784,0.2853945791721344,0.1876771301031112,0.2077052220702171,0.3953823521733284,0.1929076559262021,0.067585966408339,0.2832583557907411,0.1535714914240939,0.1415774526834898,0.2951489441075837,0.1940916570446317,0.2148042795959364,0.4088959366405682,kids,96.69510424137115,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_movedrenderpeople_kids_bfh/rp_liz_posed_006_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9766083359718324,0.1922823041677475,0.0669754222035408,0.2789362072944641,0.147886537015438,0.1360159516334533,0.2839024886488914,0.1888426765799522,0.2095409408211708,0.398383617401123,0.1968878383332716,0.0685796134812764,0.2856172705272805,0.1514287064407194,0.1392737975127998,0.2907025039535192,0.1933658249927112,0.2145598528120842,0.4079256778047954,kids,97.66083359718324,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_001_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.239692509174347,0.2030301392078399,0.0681613758206367,0.3262876868247986,0.1898575499653816,0.1782008782029152,0.3680584281682968,0.2672706246376037,0.2875801175832748,0.5548507422208786,0.1637745954785683,0.0549824858311301,0.263200498841532,0.1531489047165651,0.1437460312812566,0.2968949359978218,0.2155942886317913,0.2319769744957218,0.4475712631275131,kids,123.96925091743469,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_005_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2329536080360413,0.209411934018135,0.0728569254279136,0.3324314951896667,0.1893722265958786,0.17651978880167,0.3658920153975487,0.2604538947343826,0.2792622148990631,0.5397161096334457,0.1698457530382713,0.0590913761499645,0.2696220628440297,0.15359233742584,0.143168232487552,0.2967605699133921,0.2112438724675593,0.2264985584850162,0.4377424309525756,kids,123.29536080360413,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_006_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.241144776344299,0.2156445682048797,0.0738737881183624,0.3334833681583404,0.1963823959231376,0.1828804239630699,0.3792628198862076,0.2602389007806778,0.2809636443853378,0.5412025451660156,0.173746505899211,0.0595206856817721,0.2686901435790522,0.1582268238694663,0.1473481800420824,0.3055750039115488,0.2096765065129568,0.2263745936335449,0.4360511001465018,kids,124.1144776344299,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_007_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2377431988716123,0.2054869830608368,0.0732220038771629,0.3231630027294159,0.1906940937042236,0.1775972917675972,0.3682913854718208,0.2682317942380905,0.2892500758171081,0.5574818700551987,0.1660174608498506,0.0591576701402324,0.2610905097471165,0.1540659596256071,0.1434847647957214,0.2975507244213285,0.2167103761770808,0.233691508934004,0.4504018851110848,kids,123.77431988716123,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_008_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1893023252487185,0.1970730721950531,0.0695163086056709,0.3108835816383362,0.182850070297718,0.1703318953514099,0.3531819656491279,0.2567743062973022,0.2770368009805679,0.5338111072778702,0.1657047733038269,0.0584513349800548,0.2613999611691007,0.1537456594642398,0.1432200137301409,0.2969656731943807,0.2159033080538231,0.2329406031579324,0.4488439112117556,kids,118.93023252487185,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_009_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2370283007621763,0.2127428650856018,0.0709239542484283,0.3341557681560516,0.1900786161422729,0.1790630593895912,0.3691416755318641,0.2613211721181869,0.2835055291652679,0.5448267012834549,0.1719789797489058,0.0573341403787848,0.2701278280781179,0.1536574515111407,0.1447525972358629,0.2984100487470036,0.2112491460035132,0.2291827349387158,0.4404318809422291,kids,123.70283007621762,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_011_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2342233657836914,0.2197870761156082,0.0786789059638977,0.3362744152545929,0.1925040185451507,0.1786163076758384,0.3711203262209892,0.2561231777071953,0.278607577085495,0.5347307547926903,0.1780772283273462,0.0637477041393874,0.2724583123096763,0.1559717826464231,0.1447195966529307,0.3006913792993539,0.2075176866746202,0.2257351341818004,0.4332528208564207,kids,123.42233657836914,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_elena_posed_013_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2445852160453796,0.2247651368379593,0.0784761682152748,0.3408202528953552,0.1937835589051246,0.1799634099006652,0.3737469688057899,0.2604483067989349,0.2818931043148041,0.542341411113739,0.1805944132553186,0.0630540739224187,0.2738424404383479,0.15570131832424,0.1445970975555148,0.3002984158797548,0.2092651458824966,0.2264956233455096,0.4357607692280063,kids,124.45852160453796,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_jason_posed_009_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2404305934906006,0.244279071688652,0.0744535028934478,0.3418713808059692,0.1852980256080627,0.18118567019701,0.3664836958050728,0.2622246593236923,0.2848667800426483,0.5470914393663406,0.1969308665640413,0.0600223045804876,0.2756070211425012,0.1493820182930427,0.14606675387387,0.2954487721669127,0.2113980908724494,0.2296515270886915,0.4410496179611409,kids,124.04305934906006,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_jasper_posed_002_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.203421771526337,0.2545068264007568,0.0795780420303344,0.3438881039619446,0.1796879097819328,0.1749489232897758,0.3546368330717087,0.2439164295792579,0.2697790116071701,0.5136954411864281,0.2114859747617479,0.0661264769453216,0.2857585861404026,0.1493141590367184,0.1453762325305805,0.2946903915672989,0.2026857377442086,0.2241766087254688,0.4268623464696774,kids,120.3421771526337,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_kylie_posed_001_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.157447874546051,0.2096238285303115,0.0729377120733261,0.3183156549930572,0.1787204965949058,0.1664366871118545,0.3451571837067604,0.2369874715805053,0.2594121247529983,0.4963995963335037,0.1811086556381864,0.0630159799653458,0.2750151103935458,0.1544091103584251,0.1437962700282556,0.2982053803866809,0.20475001664628,0.2241242395945815,0.4288742562408616,kids,115.7447874546051,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_kylie_posed_002_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.129416048526764,0.2094385921955108,0.073975883424282,0.3132798671722412,0.1758708581328392,0.1627260223031044,0.3385968804359436,0.2282102182507515,0.2499388456344604,0.4781490638852119,0.1854397168064925,0.0654992316788644,0.2773821636241937,0.155718398337131,0.1440797857577532,0.2997981840948843,0.202060364334679,0.2212991801918225,0.4233595445265015,kids,112.94160485267639,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_kylie_posed_004_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.159099817276001,0.2087003737688064,0.0763718411326408,0.3189940452575683,0.1762886494398117,0.1621649414300918,0.3384535908699035,0.2368239015340805,0.2572884261608124,0.4941123276948929,0.1800538406254544,0.065888925176541,0.2752084337371702,0.152090999249838,0.1399059330465563,0.2919969322963944,0.2043170898694817,0.2219726224834247,0.4262897123529064,kids,115.9099817276001,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_kylie_posed_006_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1525174379348757,0.2177608758211136,0.0740211382508277,0.3181216120719909,0.1789542362093925,0.1667787134647369,0.3457329496741295,0.2354408800601959,0.2583030164241791,0.493743896484375,0.1889436711788984,0.064225612398075,0.2760232527518311,0.1552724759896471,0.1447081909351214,0.2999806669247685,0.2042840067409894,0.2241207012772112,0.4284047080182006,kids,115.25174379348758,core
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_renderpeople_kids_bfh/rp_kylie_posed_007_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1333522200584412,0.2106764763593673,0.071660041809082,0.3136029541492462,0.1754445135593414,0.1641756817698478,0.3396201953291893,0.2295513153076172,0.2530262470245361,0.4825775623321533,0.1858879107754373,0.0632283949692063,0.2767038777522095,0.1548014028245294,0.1448584816478165,0.299659884472346,0.2025419029009184,0.2232547327709728,0.4257966356718913,kids,113.33522200584412,core
